-1.362913e-01	-1.332377e-01	-3.403611e-04	0.000000e+00	-1.699797e-01	-5.617999e-02	0.000000e+00	-5.471913e-02	
-1.683290e-01	-1.645575e-01	-4.203690e-04	0.000000e+00	-2.099364e-01	-6.938610e-02	0.000000e+00	-6.758184e-02	
-3.823842e-02	-1.746063e-01	-1.052595e-01	0.000000e+00	-5.801668e-02	-1.955276e-01	-5.499906e-03	-1.918760e-01	
-6.217468e-03	-3.871416e-02	-1.799684e-01	-4.428656e-02	-1.018173e-02	-1.252463e-01	-1.106001e-01	-1.717392e-01	
-8.320181e-04	-6.225958e-03	-2.257280e-02	1.357540e-01	-1.438284e-03	1.031874e-01	6.371639e-02	5.931472e-02	
4.526775e-02	1.798137e-01	1.488747e-02	3.264046e-02	6.881899e-02	2.631793e-02	1.679845e-02	1.677027e-02	
1.903875e-01	7.255641e-02	3.871174e-03	5.437842e-03	1.620081e-02	4.487753e-03	2.899829e-03	2.965670e-03	
4.400873e-02	1.357770e-01	7.231406e-02	7.409109e-04	1.674524e-01	3.058285e-02	4.051084e-04	4.210492e-04	
7.210740e-03	3.072233e-02	1.310925e-01	8.412039e-02	3.909596e-02	8.987225e-02	9.470953e-02	1.775032e-01	
9.705094e-04	4.986571e-03	2.962513e-02	-3.676570e-02	6.433480e-03	1.823310e-02	-1.429157e-01	-1.311966e-01	
1.094271e-04	6.664093e-04	-3.976939e-02	-1.765920e-01	1.743830e-04	-1.574290e-01	-9.398071e-02	-9.816398e-02	
9.745574e-06	-1.944132e-02	-1.857154e-01	-7.241235e-02	-1.292115e-01	-1.542108e-01	-1.973906e-02	-2.091534e-02	
-3.535851e-02	-1.836458e-01	-7.960308e-02	-1.411463e-02	-1.039405e-01	-3.365829e-02	-3.092839e-03	-3.300476e-03	
-1.848786e-01	-1.024314e-01	-1.565474e-02	-2.125790e-03	-2.230589e-02	-5.373250e-03	-4.020683e-04	-4.315124e-04	
-1.142827e-01	-1.797522e-01	-5.063183e-03	-2.673397e-04	-2.831562e-02	-7.089712e-04	-4.359677e-05	-4.709986e-05	
-2.382057e-02	-4.056765e-02	-1.734122e-01	-1.271663e-02	-5.684975e-02	-1.577322e-01	-3.629060e-06	-4.248178e-05	
-3.718046e-03	-6.576939e-03	-4.068026e-02	-9.083604e-02	-1.289739e-02	-3.706609e-02	-1.370759e-01	-9.637884e-02	
-4.818415e-04	-8.781727e-04	-6.707784e-03	-1.343245e-01	-2.095860e-03	-6.116342e-03	-2.110660e-01	-1.721950e-01	
-5.205628e-05	-9.815584e-05	-1.916116e-03	-2.096489e-01	-2.803431e-04	-6.677624e-02	-1.670954e-01	-1.727788e-01	
-4.304335e-06	-8.616167e-06	-5.716634e-02	-1.853882e-01	-3.139608e-05	-1.555503e-01	-8.005981e-02	-1.015730e-01	
-1.548226e-07	-4.094716e-07	-1.873650e-01	-5.643122e-02	-8.294689e-02	-1.600134e-01	-1.606864e-02	-2.103212e-02	
3.446722e-08	-1.021809e-01	-1.524693e-01	-1.021317e-02	-2.001376e-01	-5.304531e-02	-2.459217e-03	-3.271808e-03	
-2.534372e-02	-2.046594e-01	-5.317158e-02	-1.471776e-03	-1.267273e-01	-9.834989e-03	-3.135494e-04	-4.228508e-04	
-1.040690e-01	-1.684307e-01	-9.988866e-03	-1.778306e-04	-5.782274e-02	-1.438619e-03	-3.321995e-05	-4.553575e-05	
-2.404604e-02	-5.294737e-02	-1.816609e-01	-1.757281e-05	-8.313847e-02	-1.069918e-01	-2.647067e-06	-3.742715e-06	
-3.939190e-03	-9.673395e-03	-4.253818e-02	-1.802262e-01	-1.859126e-02	-2.512664e-02	-1.806400e-01	-1.246724e-01	
-5.301137e-04	-1.402246e-03	-7.008725e-03	-2.230050e-01	-3.001521e-03	-6.179297e-03	-2.215069e-01	-1.774652e-01	
-5.976288e-05	-1.703725e-04	-9.472314e-04	-2.300942e-01	-3.994982e-04	-3.914468e-03	-2.277925e-01	-1.736871e-01	
-5.321217e-06	-1.696431e-05	-1.072809e-04	-2.269925e-01	-4.449598e-05	-9.789416e-04	-2.303360e-01	-1.669497e-01	
-2.669873e-07	-1.182968e-06	-9.624290e-06	-2.301861e-01	-3.882746e-06	-4.448149e-03	-2.225753e-01	-1.909057e-01	
