-3.831527e-02	-3.745681e-02	-9.568495e-05	0.000000e+00	-4.778601e-02	-1.579376e-02	0.000000e+00	-1.538307e-02	
-7.938669e-02	-7.760801e-02	-1.982529e-04	0.000000e+00	-9.900943e-02	-3.272361e-02	0.000000e+00	-3.187269e-02	
-7.417711e-02	-1.110928e-01	-2.974976e-02	0.000000e+00	-9.541522e-02	-8.111328e-02	-1.546176e-03	-7.940685e-02	
-5.635508e-02	-9.655161e-02	-7.547200e-02	-1.245018e-02	-7.339679e-02	-1.000123e-01	-3.238671e-02	-1.117348e-01	
-3.877073e-02	-7.109009e-02	-6.716263e-02	2.774508e-02	-5.084295e-02	-4.716435e-02	-9.069465e-03	-6.947231e-02	
-1.236811e-02	2.744066e-03	-4.513391e-02	3.337271e-02	-1.369487e-02	-2.138251e-02	-2.743545e-04	-4.187561e-02	
4.857987e-02	3.216509e-02	-2.878858e-02	2.767983e-02	1.513751e-04	-9.162338e-03	2.351559e-03	-2.462213e-02	
5.568228e-02	6.788643e-02	2.449117e-03	1.993580e-02	5.048060e-02	4.838984e-03	2.600746e-03	-1.417778e-02	
4.551650e-02	6.338688e-02	4.311603e-02	3.692016e-02	5.406769e-02	3.112512e-02	2.871398e-02	4.187186e-02	
3.254761e-02	4.814340e-02	4.550309e-02	1.786905e-02	4.323130e-02	3.128073e-02	-1.641367e-02	4.084312e-04	
2.161128e-02	3.311598e-02	2.366761e-02	-3.844148e-02	3.037383e-02	-2.059526e-02	-4.250831e-02	-2.988171e-02	
1.367141e-02	1.596778e-02	-3.734809e-02	-5.527664e-02	-1.635895e-02	-6.406665e-02	-4.077806e-02	-3.215035e-02	
-1.589769e-03	-4.288392e-02	-5.722859e-02	-4.803914e-02	-4.707696e-02	-6.266735e-02	-3.131129e-02	-2.574626e-02	
-5.533003e-02	-6.737690e-02	-5.045046e-02	-3.537004e-02	-4.569131e-02	-4.848638e-02	-2.166828e-02	-1.821971e-02	
-7.892050e-02	-1.043281e-01	-3.814270e-02	-2.390086e-02	-4.221255e-02	-3.369352e-02	-1.409315e-02	-1.201990e-02	
-6.845723e-02	-9.217829e-02	-7.465839e-02	-1.886953e-02	-4.613452e-02	-6.629419e-02	-8.786080e-03	-7.580493e-03	
-5.035975e-02	-6.837551e-02	-6.890225e-02	-3.795217e-02	-3.713934e-02	-6.123424e-02	-4.384278e-02	-3.171165e-02	
-3.401268e-02	-4.640472e-02	-5.208007e-02	-6.699617e-02	-2.635302e-02	-4.630039e-02	-9.471156e-02	-7.382137e-02	
-2.176891e-02	-2.979699e-02	-3.601060e-02	-1.112262e-01	-1.741479e-02	-5.030834e-02	-1.223966e-01	-1.075206e-01	
-1.341301e-02	-1.840370e-02	-3.938418e-02	-1.385687e-01	-1.098007e-02	-7.976591e-02	-1.160143e-01	-1.116546e-01	
-8.027656e-03	-1.103548e-02	-8.061719e-02	-1.206741e-01	-3.000775e-02	-1.058422e-01	-8.865535e-02	-8.832148e-02	
-4.692412e-03	-3.518666e-02	-1.056736e-01	-8.893285e-02	-7.974621e-02	-9.524539e-02	-6.119017e-02	-6.210406e-02	
-9.813037e-03	-8.528150e-02	-9.549765e-02	-6.012831e-02	-9.951363e-02	-7.122156e-02	-3.973019e-02	-4.080721e-02	
-3.673196e-02	-1.154505e-01	-7.154113e-02	-3.851100e-02	-9.221645e-02	-4.856079e-02	-2.473837e-02	-2.562628e-02	
-3.651166e-02	-1.035795e-01	-9.948568e-02	-2.374123e-02	-8.995871e-02	-6.130675e-02	-1.492822e-02	-1.556582e-02	
-2.842301e-02	-7.735227e-02	-8.577280e-02	-6.488124e-02	-6.952935e-02	-5.155112e-02	-5.956854e-02	-4.425894e-02	
-1.981678e-02	-5.270138e-02	-6.292183e-02	-1.134057e-01	-4.828903e-02	-3.794749e-02	-1.098331e-01	-8.455348e-02	
-1.295101e-02	-3.392799e-02	-4.242728e-02	-1.534198e-01	-3.148026e-02	-2.644763e-02	-1.505938e-01	-1.154026e-01	
-8.101881e-03	-2.099506e-02	-2.712433e-02	-1.810147e-01	-1.965838e-02	-1.732559e-02	-1.801127e-01	-1.353164e-01	
-4.906745e-03	-1.260819e-02	-1.669904e-02	-2.000578e-01	-1.188939e-02	-1.206077e-02	-1.975440e-01	-1.548262e-01	
-2.896309e-03	-7.390686e-03	-2.017506e-02	-2.021009e-01	-7.010097e-03	-2.770964e-02	-1.893651e-01	-1.732133e-01	
-1.673307e-03	-4.244395e-03	-3.292625e-02	-1.878540e-01	-4.046111e-03	-5.466159e-02	-1.622404e-01	-1.811044e-01	
