-1.743318e-01	-1.704258e-01	-4.353597e-04	0.000000e+00	-2.174229e-01	-7.186047e-02	0.000000e+00	-6.999186e-02	
-1.743318e-01	-1.704258e-01	-4.353597e-04	0.000000e+00	-2.174229e-01	-7.186047e-02	0.000000e+00	-6.999186e-02	
-1.168361e-03	-1.766677e-01	-1.345194e-01	0.000000e+00	-1.466593e-02	-2.304218e-01	-7.034992e-03	-2.262626e-01	
0.000000e+00	-4.846738e-04	-1.985592e-01	-5.664744e-02	0.000000e+00	-1.028743e-01	-1.398162e-01	-1.634038e-01	
0.000000e+00	0.000000e+00	2.302286e-02	1.869604e-01	0.000000e+00	1.655297e-01	1.146396e-01	1.234679e-01	
5.802174e-02	2.310586e-01	2.204016e-02	0.000000e+00	8.824521e-02	0.000000e+00	0.000000e+00	0.000000e+00	
2.298982e-01	3.861061e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	1.556443e-01	9.164725e-02	0.000000e+00	2.107683e-01	3.832369e-02	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	1.460202e-01	1.074911e-01	0.000000e+00	1.058555e-01	1.210833e-01	2.269822e-01	
0.000000e+00	0.000000e+00	0.000000e+00	-7.230497e-02	0.000000e+00	-3.056425e-03	-2.112736e-01	-2.211775e-01	
0.000000e+00	0.000000e+00	-5.701660e-02	-2.130548e-01	-8.880807e-04	-2.049590e-01	-7.524584e-02	-8.237694e-02	
0.000000e+00	-2.496299e-02	-2.249690e-01	-4.030036e-02	-1.651929e-01	-1.495335e-01	0.000000e+00	0.000000e+00	
-4.522810e-02	-2.290438e-01	-4.681815e-02	0.000000e+00	-9.409676e-02	0.000000e+00	0.000000e+00	0.000000e+00	
-2.258486e-01	-7.621239e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
-9.133593e-02	-2.029914e-01	-3.445594e-03	0.000000e+00	-3.170068e-02	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	-2.206207e-01	-1.623036e-02	-6.467299e-02	-2.016570e-01	0.000000e+00	-4.926368e-05	
0.000000e+00	0.000000e+00	0.000000e+00	-1.123714e-01	0.000000e+00	0.000000e+00	-1.753351e-01	-1.232675e-01	
0.000000e+00	0.000000e+00	0.000000e+00	-1.447714e-01	0.000000e+00	0.000000e+00	-2.287613e-01	-1.912785e-01	
0.000000e+00	0.000000e+00	-1.290674e-03	-2.296887e-01	0.000000e+00	-8.435572e-02	-1.531572e-01	-1.712576e-01	
0.000000e+00	0.000000e+00	-7.268723e-02	-1.769239e-01	0.000000e+00	-1.790168e-01	-5.660808e-02	-8.159840e-02	
0.000000e+00	0.000000e+00	-2.225124e-01	-2.085440e-02	-1.060948e-01	-1.593106e-01	0.000000e+00	0.000000e+00	
0.000000e+00	-1.307008e-01	-1.398925e-01	0.000000e+00	-2.310586e-01	-2.301390e-02	0.000000e+00	0.000000e+00	
-3.241745e-02	-2.310586e-01	-2.611368e-02	0.000000e+00	-1.036680e-01	0.000000e+00	0.000000e+00	0.000000e+00	
-1.254955e-01	-1.560567e-01	0.000000e+00	0.000000e+00	-4.007206e-02	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	-2.139185e-02	-2.304808e-01	0.000000e+00	-9.162593e-02	-1.366290e-01	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	-2.305278e-01	0.000000e+00	0.000000e+00	-2.310586e-01	-1.594698e-01	
0.000000e+00	0.000000e+00	0.000000e+00	-2.310586e-01	0.000000e+00	-2.601978e-03	-2.290176e-01	-1.895115e-01	
0.000000e+00	0.000000e+00	0.000000e+00	-2.310586e-01	0.000000e+00	-3.678170e-03	-2.285736e-01	-1.714306e-01	
0.000000e+00	0.000000e+00	0.000000e+00	-2.258604e-01	0.000000e+00	-2.053029e-04	-2.307976e-01	-1.650604e-01	
0.000000e+00	0.000000e+00	0.000000e+00	-2.310273e-01	0.000000e+00	-5.477761e-03	-2.202384e-01	-1.976490e-01	
0.000000e+00	0.000000e+00	-4.635117e-02	-1.840720e-01	0.000000e+00	-9.024935e-02	-1.371875e-01	-2.125861e-01	
0.000000e+00	0.000000e+00	-7.357776e-02	-1.345595e-01	0.000000e+00	-1.295681e-01	-7.679905e-02	-1.847070e-01	
0.000000e+00	0.000000e+00	-1.365084e-01	-8.108598e-02	0.000000e+00	-2.026214e-01	-2.280430e-02	-9.311428e-02	
0.000000e+00	0.000000e+00	-2.017288e-01	-1.657186e-02	-2.381117e-03	-2.284217e-01	0.000000e+00	-1.771100e-02	
0.000000e+00	0.000000e+00	-2.275326e-01	-8.812409e-04	-2.568440e-02	-1.922633e-01	0.000000e+00	-1.480949e-03	
0.000000e+00	-1.623586e-02	-2.056969e-01	0.000000e+00	-9.391652e-02	-1.010181e-01	0.000000e+00	0.000000e+00	
0.000000e+00	-2.614788e-02	-1.850284e-01	0.000000e+00	-1.067227e-01	-1.058601e-01	0.000000e+00	0.000000e+00	
0.000000e+00	-1.720993e-01	-7.100870e-02	0.000000e+00	-2.283516e-01	-6.057365e-03	0.000000e+00	0.000000e+00	
-6.605330e-02	-2.018131e-01	0.000000e+00	0.000000e+00	-5.834940e-02	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	-1.853852e-01	-6.612508e-02	0.000000e+00	-2.270050e-01	-3.673508e-03	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	-8.131376e-02	-1.604052e-01	0.000000e+00	-1.204201e-01	-8.079364e-02	-1.658060e-01	
0.000000e+00	0.000000e+00	0.000000e+00	-6.595447e-02	0.000000e+00	0.000000e+00	-1.283542e-01	-1.139525e-01	
0.000000e+00	0.000000e+00	0.000000e+00	-5.493360e-02	0.000000e+00	0.000000e+00	-2.124615e-01	-2.065370e-01	
0.000000e+00	0.000000e+00	0.000000e+00	-1.310225e-01	0.000000e+00	-1.018768e-02	-2.310586e-01	-2.310586e-01	
0.000000e+00	0.000000e+00	-1.518076e-02	-2.310586e-01	0.000000e+00	-1.299966e-01	-1.704233e-01	-2.055645e-01	
0.000000e+00	0.000000e+00	-1.640937e-01	-1.082948e-01	0.000000e+00	-2.310586e-01	-1.961918e-02	-5.601893e-02	
0.000000e+00	0.000000e+00	-2.291399e-01	-3.790557e-02	-9.612138e-03	-2.310586e-01	0.000000e+00	-2.248299e-02	
0.000000e+00	-4.430769e-02	-1.981315e-01	0.000000e+00	-8.031714e-02	-1.429645e-01	0.000000e+00	-2.135171e-04	
0.000000e+00	-8.346025e-02	-1.337442e-01	0.000000e+00	-9.974554e-02	-1.160570e-01	0.000000e+00	0.000000e+00	
0.000000e+00	-9.601463e-02	-1.076457e-01	0.000000e+00	-1.012580e-01	-1.087801e-01	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	-1.346711e-01	-7.165316e-02	0.000000e+00	-7.400276e-02	-1.208824e-01	-2.170826e-01	
0.000000e+00	0.000000e+00	0.000000e+00	1.848748e-01	0.000000e+00	2.942650e-02	2.106541e-01	2.302947e-01	
0.000000e+00	0.000000e+00	7.185003e-02	1.673628e-01	0.000000e+00	1.830535e-01	5.665606e-02	1.013204e-01	
0.000000e+00	0.000000e+00	2.096666e-01	3.014865e-02	3.096794e-02	2.229521e-01	0.000000e+00	5.002715e-03	
0.000000e+00	6.392266e-02	1.803813e-01	0.000000e+00	1.801111e-01	7.902790e-02	0.000000e+00	0.000000e+00	
0.000000e+00	1.416061e-01	8.836922e-02	0.000000e+00	2.067198e-01	2.563844e-02	0.000000e+00	0.000000e+00	
0.000000e+00	2.305470e-01	1.401446e-03	0.000000e+00	2.204697e-01	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	8.402426e-02	1.239842e-01	0.000000e+00	1.377095e-01	7.124098e-02	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	9.147101e-04	2.272593e-01	0.000000e+00	0.000000e+00	2.310586e-01	4.714658e-02	
0.000000e+00	0.000000e+00	0.000000e+00	-1.666920e-01	0.000000e+00	-3.048072e-04	-2.310586e-01	-2.275996e-01	
0.000000e+00	0.000000e+00	-4.840518e-02	-1.837816e-01	0.000000e+00	-1.325861e-01	-9.572583e-02	-1.236038e-01	
0.000000e+00	0.000000e+00	-1.502690e-01	-7.471143e-02	0.000000e+00	-2.309751e-01	-1.735692e-03	-1.350201e-02	
0.000000e+00	-1.253237e-02	-2.206519e-01	0.000000e+00	-1.283248e-01	-9.364900e-02	0.000000e+00	0.000000e+00	
0.000000e+00	-1.259501e-01	-9.812669e-02	0.000000e+00	-2.291468e-01	-7.175696e-03	0.000000e+00	0.000000e+00	
0.000000e+00	-2.024512e-01	-7.949238e-03	0.000000e+00	-1.932736e-01	0.000000e+00	0.000000e+00	0.000000e+00	
-1.669866e-03	-2.310586e-01	0.000000e+00	0.000000e+00	-1.332141e-01	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	-2.304511e-01	0.000000e+00	0.000000e+00	-2.137756e-01	0.000000e+00	-2.299060e-02	
0.000000e+00	0.000000e+00	0.000000e+00	-1.258940e-01	0.000000e+00	0.000000e+00	-3.950359e-02	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	-4.967515e-02	0.000000e+00	0.000000e+00	-2.716921e-02	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	-3.884649e-02	0.000000e+00	0.000000e+00	-2.925392e-02	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	8.819378e-03	0.000000e+00	0.000000e+00	6.937483e-03	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	9.892378e-02	0.000000e+00	0.000000e+00	1.090572e-01	5.736154e-03	
0.000000e+00	0.000000e+00	0.000000e+00	1.042116e-01	0.000000e+00	0.000000e+00	6.764331e-02	1.511645e-03	
0.000000e+00	0.000000e+00	0.000000e+00	4.611618e-02	0.000000e+00	0.000000e+00	3.477246e-02	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	-7.564632e-02	0.000000e+00	0.000000e+00	-1.067059e-01	-2.199038e-02	
0.000000e+00	0.000000e+00	0.000000e+00	-1.248713e-01	0.000000e+00	0.000000e+00	-1.860421e-01	-7.536364e-02	
0.000000e+00	0.000000e+00	-5.678007e-04	-2.303469e-01	0.000000e+00	-1.106332e-02	-2.116876e-01	-2.135595e-01	
0.000000e+00	0.000000e+00	-7.841715e-03	-2.280532e-01	0.000000e+00	-4.237061e-02	-1.974913e-01	-2.248599e-01	
0.000000e+00	0.000000e+00	-2.424490e-02	-2.030307e-01	0.000000e+00	-7.647773e-02	-1.455033e-01	-2.277061e-01	
0.000000e+00	0.000000e+00	-1.867896e-02	-2.023899e-01	0.000000e+00	-7.349022e-02	-1.390670e-01	-2.298214e-01	
0.000000e+00	0.000000e+00	-4.617995e-02	-1.569964e-01	0.000000e+00	-9.013501e-02	-1.230502e-01	-2.238858e-01	
0.000000e+00	0.000000e+00	-6.353218e-02	-1.383619e-01	0.000000e+00	-1.165600e-01	-8.482963e-02	-2.072950e-01	
